id,player_id,player,direction,date,date_precision,season,club,club_id,fee_gbp,fee_raw,fee_kind,market_value_eur,type
1927-07-01-frank-williams-out,frank-williams,Frank Williams,out,1927-07-01,year,1927-28,Stayleybridge Celtic,stayleybridge-celtic,,£Free,free,,permanent
1927-08-01-ronald-haworth-out,,Ronald Haworth,out,1927-08-01,month,1927-28,Darwen,darwen,,£,unknown,,permanent
1927-10-01-rees-williams-in,rees-williams,Rees Williams,in,1927-10-01,month,1927-28,Sheffield Wednesday,sheffield-wednesday,,£,unknown,,permanent
1927-10-01-william-johnston-in,billy-johnston,Billy Johnston,in,1927-10-01,month,1927-28,Stockport County,stockport-county,3000,£3,fee,,permanent
1927-11-01-george-haslam-out,george-haslam,George Haslam,out,1927-11-01,month,1927-28,Portsmouth,portsmouth,,£,unknown,,permanent
1928-01-01-george-nicol-in,george-nicol,George Nicol,in,1928-01-01,month,1927-28,Saltcoats Victoria,saltcoats-victoria,,£,unknown,,permanent
1928-03-01-william-rawlings-in,bill-rawlings,Bill Rawlings,in,1928-03-01,month,1927-28,Southampton,southampton,4000,£4,fee,,permanent
1928-05-01-arthur-thomson-in,arthur-thomson,Arthur Thomson,in,1928-05-01,month,1927-28,Morecambe,morecambe,,£,unknown,,permanent
1928-05-01-danny-ferguson-out,danny-ferguson,Danny Ferguson,out,1928-05-01,month,1927-28,Reading,reading,,£Free,free,,permanent
1928-05-01-frank-barson-out,frank-barson,Frank Barson,out,1928-05-01,month,1927-28,Watford,watford,,£Free,free,,permanent
1928-05-01-frank-williams-in,frank-williams,Frank Williams,in,1928-05-01,month,1927-28,,,,,none,,youth
1928-05-01-george-lydon-in,george-lydon,George Lydon,in,1928-05-01,month,1927-28,Mossley,mossley,,£,unknown,,permanent
1928-05-01-harry-rowley-in,harry-rowley,Harry Rowley,in,1928-05-01,month,1927-28,Shrewsbury Town,shrewsbury-town,,£,unknown,,permanent
1928-06-01-john-astley-out,,John Astley,out,1928-06-01,month,1927-28,Notts County,notts-county,,£,unknown,,permanent
1928-06-01-william-chapman-out,billy-chapman,Billy Chapman,out,1928-06-01,month,1927-28,Watford,watford,,£,unknown,,permanent
1928-07-01-charles-spencer-in,charlie-spencer,Charlie Spencer,in,1928-07-01,month,1928-29,Newcastle United,newcastle-united,3250,£3,fee,,permanent
1928-07-01-frank-mcpherson-out,frank-mcpherson,Frank McPherson,out,1928-07-01,month,1928-29,Manchester Central,manchester-central,,£,unknown,,permanent
1928-07-01-thomas-harris-out,tom-harris,Tom Harris,out,1928-07-01,month,1928-29,Wigan Borough,wigan-borough,,£,unknown,,permanent
1928-11-01-jimmy-bain-out,jimmy-bain,Jimmy Bain,out,1928-11-01,month,1928-29,Brentford,brentford,250,£250,fee,,permanent
1929-02-01-arthur-warburton-in,arthur-warburton,Arthur Warburton,in,1929-02-01,month,1928-29,,,,,none,,youth
1929-03-01-thomas-boyle-in,tommy-boyle,Tommy Boyle,in,1929-03-01,month,1928-29,Sheffield United,sheffield-united,,£,unknown,,permanent
1929-05-01-arthur-chesters-in,arthur-chesters,Arthur Chesters,in,1929-05-01,month,1928-29,,,,,none,,youth
1929-05-01-george-nicol-out,george-nicol,George Nicol,out,1929-05-01,month,1928-29,Brighton & Hove Albion,brighton-and-hove-albion,,£,unknown,,permanent
1929-05-01-john-in,,John,in,1929-05-01,month,1928-29,Chorley,chorley,,£,unknown,,permanent
1929-05-01-lance-richardson-out,lance-richardson,Lance Richardson,out,1929-05-01,month,1928-29,Reading,reading,,£,unknown,,permanent
1929-05-01-sam-hopkinson-in,,Sam Hopkinson,in,1929-05-01,month,1928-29,Ashton National,ashton-national,,£,unknown,,permanent
1929-06-01-jack-mellor-in,jack-mellor,Jack Mellor,in,1929-06-01,month,1928-29,Witton Albion,witton-albion,,£,unknown,,permanent
1929-06-01-teddy-partridge-out,teddy-partridge,Teddy Partridge,out,1929-06-01,month,1928-29,Halifax Town,halifax-town,,£,unknown,,permanent
1929-06-01-william-johnston-out,billy-johnston,Billy Johnston,out,1929-06-01,month,1928-29,Macclesfield,macclesfield,,£,unknown,,permanent
1929-07-01-thomas-reid-in,tommy-reid,Tommy Reid,in,1929-07-01,year,1929-30,Liverpool,liverpool,,£,unknown,,permanent
1929-08-01-rees-williams-out,rees-williams,Rees Williams,out,1929-08-01,month,1929-30,Thames Association,thames-association,,£,unknown,,permanent
1929-09-01-stanley-gallimore-in,stanley-gallimore,Stanley Gallimore,in,1929-09-01,month,1929-30,,,,,none,,youth
1929-11-01-william-rawlings-out,bill-rawlings,Bill Rawlings,out,1929-11-01,month,1929-30,Port Vale,port-vale,,£,unknown,,permanent
1929-12-01-george-mclachlan-in,george-mclachlan,George McLachlan,in,1929-12-01,month,1929-30,Cardiff City,cardiff-city,,£,unknown,,permanent
1930-05-01-charles-spencer-out,charlie-spencer,Charlie Spencer,out,1930-05-01,month,1929-30,Tunbridge Wells Rangers,tunbridge-wells-rangers,,£,unknown,,permanent
1930-06-01-eric-sweeney-out,eric-sweeney,Eric Sweeney,out,1930-06-01,month,1929-30,Charlton Athletic,charlton-athletic,,£,unknown,,permanent
1930-06-01-william-inglis-out,,William Inglis,out,1930-06-01,month,1929-30,Northampton Town,northampton-town,,£,unknown,,permanent
1930-07-01-thomas-boyle-out,tommy-boyle,Tommy Boyle,out,1930-07-01,month,1930-31,Northampton Town,northampton-town,,£,unknown,,permanent
1930-08-01-frank-mann-out,frank-mann,Frank Mann,out,1930-08-01,month,1930-31,Mossley,mossley,,£,unknown,,permanent
1930-09-01-jimmy-bullock-in,jimmy-bullock,Jimmy Bullock,in,1930-09-01,month,1930-31,Chesterfield,chesterfield,1250,£1,fee,,permanent
1930-09-01-thomas-manley-in,tom-manley,Tom Manley,in,1930-09-01,month,1930-31,,,,,none,,youth
1930-09-01-thomas-parker-in,thomas-parker,Thomas Parker,in,1930-09-01,month,1930-31,,,,,none,,youth
1930-10-01-henry-harry-thomas-out,harry-thomas,Harry Thomas,out,1930-10-01,month,1930-31,Merthyr Town,merthyr-town,,£,unknown,,permanent
1931-05-01-herbert-mann-in,herbert-mann,Herbert Mann,in,1931-05-01,month,1930-31,Grantham Town,grantham-town,,£,unknown,,permanent
1931-05-01-john-ferguson-in,john-ferguson,John Ferguson,in,1931-05-01,month,1930-31,Burton Town,burton-town,,£,unknown,,permanent
1931-05-01-william-johnston-in,billy-johnston,Billy Johnston,in,1931-05-01,month,1930-31,Macclesfield,macclesfield,,£,unknown,,permanent
1931-06-01-charles-moore-out,charlie-moore,Charlie Moore,out,1931-06-01,month,1930-31,,,,,unknown,,retired
1931-06-01-charles-moore-out-2,charlie-moore,Charlie Moore,out,1931-06-01,month,1930-31,,,,,unknown,,retired
1931-06-01-jimmy-bullock-out,jimmy-bullock,Jimmy Bullock,out,1931-06-01,month,1930-31,Dundalk,dundalk,,£,unknown,,permanent
1931-07-01-frank-williams-out,frank-williams,Frank Williams,out,1931-07-01,year,1931-32,Altrincham,altrincham,,£,unknown,,permanent
1931-07-01-jimmy-hanson-out,jimmy-hanson,Jimmy Hanson,out,1931-07-01,year,1931-32,,,,,unknown,,retired
1931-08-01-arthur-thomson-out,arthur-thomson,Arthur Thomson,out,1931-08-01,month,1931-32,Southend United,southend-united,,£,unknown,,permanent
1931-09-01-christopher-taylor-out,,Christopher Taylor,out,1931-09-01,month,1931-32,Hyde United,hyde-united,,£,unknown,,permanent
1931-09-01-harold-dean-in,harold-dean,Harold Dean,in,1931-09-01,month,1931-32,Old Trafford FC,old-trafford-fc,,£,unknown,,permanent
1931-09-01-matt-robinson-in,matt-robinson,Matt Robinson,in,1931-09-01,month,1931-32,Cardiff City,cardiff-city,,£,unknown,,permanent
1931-10-01-john-whittle-in,john-whittle,John Whittle,in,1931-10-01,month,1931-32,,,,,none,,youth
1931-12-01-harold-dean-out,harold-dean,Harold Dean,out,1931-12-01,month,1931-32,Mossley,mossley,,£,unknown,,permanent
1931-12-01-john-ferguson-out,john-ferguson,John Ferguson,out,1931-12-01,month,1931-32,Derry City,derry-city,,£,unknown,,permanent
1932-01-30-clarence-hilditch-out,,Clarence Hilditch,out,1932-01-30,day,1931-32,,,,,unknown,,retired
1932-02-01-ernest-vincent-in,ernest-vincent,Ernest Vincent,in,1932-02-01,month,1931-32,Southport,southport,1000,£1,fee,,permanent
1932-02-01-john-moody-in,john-moody,John Moody,in,1932-02-01,month,1931-32,Doncaster Rovers,doncaster-rovers,,£,unknown,,permanent
1932-02-01-leslie-lievesley-in,leslie-lievesley,Leslie Lievesley,in,1932-02-01,month,1931-32,Doncaster Rovers,doncaster-rovers,,£,unknown,,permanent
1932-03-01-george-arthur-fitton-in,,George Arthur Fitton,in,1932-03-01,month,1931-32,West Bromwich Albion,west-bromwich-albion,,£,unknown,,permanent
1932-03-01-louis-page-in,louis-page,Louis Page,in,1932-03-01,month,1931-32,Burnley,burnley,1000,£1,fee,,permanent
1932-03-01-matt-robinson-out,matt-robinson,Matt Robinson,out,1932-03-01,month,1931-32,Chester,chester,,£,unknown,,permanent
1932-04-01-andrew-mitchell-in,andrew-mitchell,Andrew Mitchell,in,1932-04-01,month,1931-32,Darlington,darlington,600,£600,fee,,permanent
1932-04-01-arthur-black-in,,Arthur Black,in,1932-04-01,month,1931-32,Greenock Morton,greenock-morton,,£,unknown,,permanent
1932-04-01-willie-mcdonald-in,willie-mcdonald,Willie McDonald,in,1932-04-01,month,1931-32,Airdrieonians,airdrieonians,,£,unknown,,permanent
1932-05-01-thomas-parker-out,thomas-parker,Thomas Parker,out,1932-05-01,month,1931-32,Bristol City,bristol-city,,£,unknown,,permanent
1932-05-01-william-johnston-out,billy-johnston,Billy Johnston,out,1932-05-01,month,1931-32,Oldham Athletic,oldham-athletic,,£,unknown,,permanent
1932-06-01-alfred-steward-out,alf-steward,Alf Steward,out,1932-06-01,month,1931-32,Manchester North End,manchester-north-end,,£,unknown,,permanent
1932-06-01-john-wilson-out,jack-wilson,Jack Wilson,out,1932-06-01,month,1931-32,Bristol City,bristol-city,,£,unknown,,permanent
1932-07-01-john-whittle-out,john-whittle,John Whittle,out,1932-07-01,month,1932-33,Rossendale United,rossendale-united,,£,unknown,,permanent
1932-08-01-charles-ramsden-out,charlie-ramsden,Charlie Ramsden,out,1932-08-01,month,1932-33,Manchester North End,manchester-north-end,,£,unknown,,permanent
1932-09-01-george-vose-in,george-vose,George Vose,in,1932-09-01,month,1932-33,Peasley Cross Athletic,peasley-cross-athletic,,£,unknown,,permanent
1932-09-01-james-brown-in,james-brown-1892,James Brown,in,1932-09-01,month,1932-33,Brooklyn Wanderers,brooklyn-wanderers,,£,unknown,,permanent
1932-09-01-john-jack-hall-in,jack-hall-1926,Jack Hall,in,1932-09-01,month,1932-33,Newton Heath Locos,newton-heath-locos,,£,unknown,,permanent
1932-09-01-thomas-frame-in,tommy-frame,Tommy Frame,in,1932-09-01,month,1932-33,Cowdenbeath,cowdenbeath,,£,unknown,,permanent
1932-09-01-william-chalmers-in,,William Chalmers,in,1932-09-01,month,1932-33,Heart of Midlothian,heart-of-midlothian,,£,unknown,,permanent
1932-10-01-louis-page-out,louis-page,Louis Page,out,1932-10-01,month,1932-33,Port Vale,port-vale,,£,unknown,,permanent
1932-11-01-samuel-ray-bennion-out,,Samuel Ray Bennion,out,1932-11-01,month,1932-33,Burnley,burnley,,£,unknown,,permanent
1932-11-01-william-stewart-in,william-stewart,William Stewart,in,1932-11-01,month,1932-33,Cowdenbeath,cowdenbeath,,£,unknown,,permanent
1932-12-01-george-arthur-fitton-out,,George Arthur Fitton,out,1932-12-01,month,1932-33,Preston North End,preston-north-end,,£,unknown,,permanent
1932-12-01-henry-topping-in,henry-topping,Henry Topping,in,1932-12-01,month,1932-33,Horwich RMI,horwich-rmi,,£,unknown,,permanent
1933-01-01-george-lydon-out,george-lydon,George Lydon,out,1933-01-01,month,1932-33,Southport,southport,,£,unknown,,permanent
1933-02-01-ernie-hine-in,ernie-hine,Ernie Hine,in,1933-02-01,month,1932-33,Huddersfield Town,huddersfield-town,5000,£5,fee,,permanent
1933-02-01-neil-dewar-in,neil-dewar,Neil Dewar,in,1933-02-01,month,1932-33,Third Lanark,third-lanark,5000,£5,fee,,permanent
1933-03-01-leslie-lievesley-out,leslie-lievesley,Leslie Lievesley,out,1933-03-01,month,1932-33,Chesterfield,chesterfield,,£,unknown,,permanent
1933-04-01-herbert-heywood-in,herbert-heywood,Herbert Heywood,in,1933-04-01,month,1932-33,,,,,none,,youth
1933-05-01-charles-hillam-in,charlie-hillam,Charlie Hillam,in,1933-05-01,month,1932-33,Burnley,burnley,,£,unknown,,permanent
1933-05-01-charles-mcgillivray-in,charlie-mcgillivray,Charlie McGillivray,in,1933-05-01,month,1932-33,Glasgow Celtic,glasgow-celtic,,£,unknown,,permanent
1933-05-01-david-byrne-in,david-byrne,David Byrne,in,1933-05-01,month,1932-33,Shamrock Rovers,shamrock-rovers,,£,unknown,,permanent
1933-05-01-hubert-redwood-in,hubert-redwood,Hubert Redwood,in,1933-05-01,month,1932-33,,,,,none,,youth
1933-06-01-andrew-mitchell-out,andrew-mitchell,Andrew Mitchell,out,1933-06-01,month,1932-33,Hull City,hull-city,,£,unknown,,permanent
1933-06-01-george-mclachlan-out,george-mclachlan,George McLachlan,out,1933-06-01,month,1932-33,Chester,chester,,£,unknown,,permanent
1933-06-01-joe-spence-out,joe-spence,Joe Spence,out,1933-06-01,month,1932-33,Bradford City,bradford-city,,£,unknown,,permanent
1933-06-01-robert-eddie-green-in,,Robert Eddie Green,in,1933-06-01,month,1932-33,Derby County,derby-county,,£,unknown,,permanent
1933-06-01-thomas-manns-in,tom-manns,Tom Manns,in,1933-06-01,month,1932-33,Burnley,burnley,,£,unknown,,permanent
1933-07-01-thomas-reid-out,tommy-reid,Tommy Reid,out,1933-07-01,year,1933-34,Oldham Athletic,oldham-athletic,400,£400,fee,,permanent
1933-08-01-arthur-chesters-out,arthur-chesters,Arthur Chesters,out,1933-08-01,month,1933-34,Exeter City,exeter-city,,£,unknown,,permanent
1933-08-01-john-moody-out,john-moody,John Moody,out,1933-08-01,month,1933-34,Chesterfield,chesterfield,,£,unknown,,permanent
1933-08-01-walter-mcmillen-in,walter-mcmillen,Walter McMillen,in,1933-08-01,month,1933-34,Cliftonville,cliftonville,,£,unknown,,permanent
1933-09-01-percy-newton-in,percy-newton,Percy Newton,in,1933-09-01,month,1933-34,Sandbach Ramblers,sandbach-ramblers,,£,unknown,,permanent
1933-09-01-stanley-gallimore-out,stanley-gallimore,Stanley Gallimore,out,1933-09-01,month,1933-34,,,,£Free,free,,permanent
1933-09-01-william-behan-in,billy-behan,Billy Behan,in,1933-09-01,month,1933-34,Shelbourne,shelbourne,,£,unknown,,permanent
1933-10-02-alphonso-alfred-ainsworth-in,,Alphonso Alfred Ainsworth,in,1933-10-02,day,1933-34,,,,,none,,youth
1933-11-01-herbert-mann-out,herbert-mann,Herbert Mann,out,1933-11-01,month,1933-34,Ripley Town,ripley-town,,£,unknown,,permanent
1933-12-01-arthur-warburton-out,arthur-warburton,Arthur Warburton,out,1933-12-01,month,1933-34,Burnley,burnley,,£,unknown,,permanent
1934-01-01-george-nevin-in,george-nevin,George Nevin,in,1934-01-01,month,1933-34,Sheffield Wednesday,sheffield-wednesday,,£,unknown,,permanent
1934-01-01-john-jack-cape-in,jack-cape,Jack Cape,in,1934-01-01,month,1933-34,Newcastle United,newcastle-united,,£,unknown,,permanent
1934-02-01-david-byrne-out,david-byrne,David Byrne,out,1934-02-01,month,1933-34,Coleraine,coleraine,,£,unknown,,permanent
1934-02-01-stanley-gallimore-in,stanley-gallimore,Stanley Gallimore,in,1934-02-01,month,1933-34,Resigned,resigned,,£Free,free,,permanent
1934-03-01-george-nevin-out,george-nevin,George Nevin,out,1934-03-01,month,1933-34,Sheffield Wednesday,sheffield-wednesday,,£,unknown,,permanent
1934-03-01-jack-hacking-in,jack-hacking,Jack Hacking,in,1934-03-01,month,1933-34,Oldham Athletic,oldham-athletic,,£,unknown,,permanent
1934-03-01-john-jack-griffiths-in,jack-griffiths,Jack Griffiths,in,1934-03-01,month,1933-34,Bolton Wanderers,bolton-wanderers,,£,unknown,,permanent
1934-03-01-william-mckay-in,bill-mckay,Bill McKay,in,1934-03-01,month,1933-34,Hamilton Academicals,hamilton-academicals,,£,unknown,,permanent
1934-03-01-william-robertson-in,william-robertson,William Robertson,in,1934-03-01,month,1933-34,Stoke,stoke,,£,unknown,,permanent
1934-03-01-william-stewart-out,william-stewart,William Stewart,out,1934-03-01,month,1933-34,Motherwell,motherwell,,£,unknown,,permanent
1934-04-01-charles-mcgillivray-out,charlie-mcgillivray,Charlie McGillivray,out,1934-04-01,month,1933-34,Motherwell,motherwell,,£,unknown,,permanent
1934-05-01-bert-whalley-in,bert-whalley,Bert Whalley,in,1934-05-01,month,1933-34,Stalybridge Celtic,stalybridge-celtic,,£,unknown,,permanent
1934-05-01-charles-hillam-out,charlie-hillam,Charlie Hillam,out,1934-05-01,month,1933-34,Leyton Orient,leyton-orient,,£,unknown,,permanent
1934-05-01-james-brown-out,james-brown-1892,James Brown,out,1934-05-01,month,1933-34,Brentford,brentford,,£,unknown,,permanent
1934-05-01-william-owen-in,william-owen,William Owen,in,1934-05-01,month,1933-34,Macclesfield Town,macclesfield-town,,£,unknown,,permanent
1934-06-01-len-langford-in,len-langford,Len Langford,in,1934-06-01,month,1933-34,Manchester City,manchester-city,,£,unknown,,permanent
1934-06-01-percy-newton-out,percy-newton,Percy Newton,out,1934-06-01,month,1933-34,Altrincham,altrincham,,£,unknown,,permanent
1934-06-01-stanley-gallimore-out,stanley-gallimore,Stanley Gallimore,out,1934-06-01,month,1933-34,Altrincham,altrincham,,£,unknown,,permanent
1934-06-01-thomas-jones-in,,Thomas Jones,in,1934-06-01,month,1933-34,Sheffield Wednesday,sheffield-wednesday,,£,unknown,,permanent
1934-06-01-thomas-manns-out,tom-manns,Tom Manns,out,1934-06-01,month,1933-34,Clapton Orient,clapton-orient,,£,unknown,,permanent
1934-07-01-robert-out,,Robert,out,1934-07-01,month,1934-35,Stockport County,stockport-county,,£,unknown,,permanent
1934-07-01-william-behan-out,billy-behan,Billy Behan,out,1934-07-01,month,1934-35,Shelbourne,shelbourne,,£,unknown,,permanent
1934-07-01-william-ridding-out,bill-ridding,Bill Ridding,out,1934-07-01,year,1934-35,,,,,unknown,,retired
1934-08-01-jack-silcock-out,jack-silcock,Jack Silcock,out,1934-08-01,month,1934-35,Oldham Athletic,oldham-athletic,,£,unknown,,permanent
1934-08-01-willie-mcdonald-out,willie-mcdonald,Willie McDonald,out,1934-08-01,month,1934-35,Tranmere Rovers,tranmere-rovers,,£,unknown,,permanent
1934-09-01-jack-ball-out,jack-ball,Jack Ball,out,1934-09-01,month,1934-35,Huddersfield Town,huddersfield-town,,£,unknown,,permanent
1934-09-01-william-out,,William,out,1934-09-01,month,1934-35,Dunfermline Athletic,dunfermline-athletic,,£,unknown,,permanent
1934-10-01-thomas-bamford-in,tommy-bamford,Tommy Bamford,in,1934-10-01,month,1934-35,Wrexham,wrexham,,£,unknown,,permanent
1934-10-23-william-bryant-in,william-bryant,William Bryant,in,1934-10-23,day,1934-35,Wrexham,wrexham,,£,unknown,,permanent
1934-11-01-arthur-black-out,,Arthur Black,out,1934-11-01,month,1934-35,St Mirren,st-mirren,,£,unknown,,permanent
1934-11-01-jimmy-hanlon-in,jimmy-hanlon,Jimmy Hanlon,in,1934-11-01,month,1934-35,,,,,none,,youth
1934-12-01-ernie-hine-out,ernie-hine,Ernie Hine,out,1934-12-01,month,1934-35,Barnsley,barnsley,,£,unknown,,permanent
1934-12-01-harry-rowley-in,harry-rowley,Harry Rowley,in,1934-12-01,month,1934-35,Oldham Athletic,oldham-athletic,,£,unknown,,permanent
1934-12-01-herbert-heywood-out,herbert-heywood,Herbert Heywood,out,1934-12-01,month,1934-35,Tranmere Rovers,tranmere-rovers,,£,unknown,,permanent
1934-15-01-george-mutch-in,george-mutch,George Mutch,in,1934-15-01,month,1934-35,Arbroath,arbroath,800,£800,fee,,permanent
1935-01-01-william-porter-in,billy-porter,Billy Porter,in,1935-01-01,month,1934-35,Oldham Athletic,oldham-athletic,,£,unknown,,permanent
1935-02-01-jackie-wassall-in,jackie-wassall,Jackie Wassall,in,1935-02-01,month,1934-35,Wellington Town,wellington-town,,£,unknown,,permanent
1935-02-01-william-boyd-in,billy-boyd,Billy Boyd,in,1935-02-01,month,1934-35,Sheffield United,sheffield-united,,£,unknown,,permanent
1935-05-01-ben-morton-in,ben-morton,Ben Morton,in,1935-05-01,month,1934-35,Stourbridge FC,stourbridge-fc,,£,unknown,,permanent
1935-05-01-charles-gardner-in,,Charles Gardner,in,1935-05-01,month,1934-35,Stourbridge,stourbridge,,£,unknown,,permanent
